0780618556	funny	1
0780619412	rating(avg)	4.48051948052
0780619412	movie	1
0780619412	freddy	1
0780619412	horror	1
0780619412	nightmare	1
0780619412	film	1
0780619552	rating(avg)	4.20597014925
0780619552	movie	1
0780619552	austin	1
0780619552	powers	1
0780619552	myers	1
0780619552	evil	1
0780619609	rating(avg)	4.25075528701
0780619609	movie	1
0780619609	turtles	1
0780619609	ninja	1
0780619609	great	1
0780619609	good	1
0780621573	rating(avg)	3.59430604982
0780621573	movie	1
0780621573	film	1
0780621573	like	1
0780621573	people	1
0780621573	it's	1
0780621980	rating(avg)	4.23486682809
0780621980	film	1
0780621980	movie	1
0780621980	porn	1
0780621980	great	1
0780621980	it's	1
0780622383	rating(avg)	4.7109375
0780622383	movie	1
0780622383	bates	1
0780622383	film	1
0780622383	kathy	1
0780622383	dolores	1
0780622545	rating(avg)	4.26709062003
0780622545	movie	1
0780622545	film	1
0780622545	dark	1
0780622545	city	1
0780622545	like	1
0780622588	rating(avg)	4.37352941176
0780622588	movie	1
0780622588	sandler	1
0780622588	adam	1
0780622588	wedding	1
0780622588	great	1
0780622642	rating(avg)	3.66037735849
0780622642	movie	1
0780622642	space	1
0780622642	original	1
0780622642	good	1
0780622642	series	1
0780623134	rating(avg)	4.8403593642
0780623134	movie	1
0780623134	film	1
0780623134	shawshank	1
0780623134	great	1
0780623134	prison	1
0780623614	rating(avg)	4.29020979021
0780623614	brooks	1
0780623614	mel	1
0780623614	movie	1
0780623614	leslie	1
0780623614	dracula	1
078062369X	rating(avg)	4.22153846154
078062369X	blade	1
078062369X	movie	1
078062369X	vampire	1
078062369X	action	1
078062369X	film	1
0780623711	rating(avg)	4.44363636364
0780623711	movie	1
0780623711	chan	1
0780623711	jackie	1
0780623711	tucker	1
0780623711	chris	1
0780623746	rating(avg)	4.47209302326
0780623746	christmas	1
0780623746	version	1
0780623746	stewart	1
0780623746	patrick	1
0780623746	scrooge	1
0780625129	rating(avg)	4.57436708861
0780625129	movie	1
0780625129	film	1
0780625129	derek	1
0780625129	norton	1
0780625129	edward	1
078062565X	rating(avg)	4.70869565217
078062565X	kong	1
078062565X	film	1
078062565X	king	1
078062565X	movie	1
078062565X	original	1
0780626478	rating(avg)	4.60730593607
0780626478	movie	1
0780626478	great	1
0780626478	good	1
0780626478	fraser	1
0780626478	brendan	1
0780626966	rating(avg)	4.60411899314
0780626966	freddy	1
0780626966	nightmare	1
0780626966	elm	1
0780626966	movies	1
0780626966	set	1
0780627024	rating(avg)	4.29137529138
0780627024	movie	1
0780627024	film	1
0780627024	pleasantville	1
0780627024	black	1
0780627024	just	1
0780627717	rating(avg)	4.52434456929
0780627717	movie	1
0780627717	jobs	1
0780627717	gates	1
0780627717	steve	1
0780627717	apple	1
078062856X	rating(avg)	4.03623188406
078062856X	movie	1
078062856X	horror	1
078062856X	film	1
078062856X	john	1
078062856X	carpenter	1
0780628799	rating(avg)	4.58285714286
0780628799	movie	1
0780628799	film	1
0780628799	green	1
0780628799	hanks	1
0780628799	great	1
0780629450	rating(avg)	4.42201834862
0780629450	hamlet	1
0780629450	branagh	1
0780629450	film	1
0780629450	play	1
0780629450	version	1
0780630459	rating(avg)	4.6261829653
0780630459	baseball	1
0780630459	history	1
0780630459	burns	1
0780630459	ken	1
0780630459	series	1
0780631153	rating(avg)	3.88109756098
0780631153	movie	1
0780631153	film	1
0780631153	like	1
0780631153	characters	1
0780631153	just	1
0780631684	rating(avg)	3.89825581395
0780631684	movie	1
0780631684	death	1
0780631684	plane	1
0780631684	film	1
0780631684	it's	1
0780651359	rating(avg)	4.44399185336
0780651359	movie	1
0780651359	jim	1
0780651359	carrey	1
0780651359	mask	1
0780651359	great	1
0782002064	rating(avg)	4.79754157628
0782002064	movie	1
0782002064	christmas	1
0782002064	george	1
0782002064	life	1
0782002064	film	1
0782006760	rating(avg)	4.72241992883
0782006760	grant	1
0782006760	movie	1
0782006760	cary	1
0782006760	great	1
0782006760	caron	1
0782008348	rating(avg)	4.48484848485
0782008348	film	1
0782008348	movie	1
0782008348	cooper	1
0782008348	noon	1
0782008348	kane	1
0782008372	rating(avg)	3.79759036145
0782008372	movie	1
0782008372	dvd	1
0782008372	highlander	1
0782008372	film	1
0782008372	great	1
0782009980	rating(avg)	4.58754863813
0782009980	film	1
0782009980	movie	1
0782009980	body	1
0782009980	people	1
0782009980	great	1
0782010059	rating(avg)	4.58498023715
0782010059	john	1
0782010059	wayne	1
0782010059	great	1
0782010059	movie	1
0782010059	ford	1
0783103107	rating(avg)	4.26235741445
0783103107	godzilla	1
0783103107	movie	1
0783103107	biollante	1
0783103107	film	1
0783103107	dvd	1
0783107986	rating(avg)	4.57431192661
0783107986	war	1
0783107986	series	1
0783107986	world	1
0783107986	documentary	1
0783107986	history	1
0783113145	rating(avg)	4.58741258741
0783113145	movie	1
0783113145	great	1
0783113145	film	1
0783113145	bronx	1
0783113145	story	1
0783113196	rating(avg)	4.14141414141
0783113196	movie	1
0783113196	dvd	1
0783113196	great	1
0783113196	story	1
0783113196	love	1
0783113943	rating(avg)	4.34969325153
0783113943	movie	1
0783113943	gia	1
0783113943	angelina	1
0783113943	jolie	1
0783113943	film	1
0783114222	rating(avg)	4.63400576369
0783114222	apollo	1
0783114222	series	1
0783114222	space	1
0783114222	moon	1
0783114222	episode	1
0783115202	rating(avg)	4.37459283388
0783115202	movie	1
0783115202	martin	1
0783115202	great	1
0783115202	film	1
0783115202	it's	1
0783116926	rating(avg)	4.63775510204
0783116926	movie	1
0783116926	film	1
0783116926	house	1
0783116926	horror	1
0783116926	scott	1
0783117388	rating(avg)	4.29003021148
0783117388	season	1
0783117388	sex	1
0783117388	women	1
0783117388	just	1
0783117388	like	1
0783204914	rating(avg)	4.64310954064
0783204914	movie	1
0783204914	pacino	1
0783204914	charlie	1
0783204914	film	1
0783204914	great	1
0783211856	rating(avg)	4.65110565111
0783211856	movie	1
0783211856	film	1
0783211856	schindler	1
0783211856	jews	1
0783211856	people	1
0783215126	rating(avg)	4.7324120603
0783215126	series	1
0783215126	great	1
0783215126	story	1
0783215126	dvd	1
0783215126	centennial	1
0783216084	rating(avg)	4.67452402539
0783216084	movie	1
0783216084	shark	1
0783216084	jaws	1
0783216084	film	1
0783216084	great	1
0783217048	rating(avg)	4.73101265823
0783217048	movie	1
0783217048	drag	1
0783217048	great	1
0783217048	patrick	1
0783217048	just	1
0783219105	rating(avg)	4.3754789272
0783219105	movie	1
0783219105	sandler	1
0783219105	happy	1
0783219105	adam	1
0783219105	golf	1
078321958X	rating(avg)	4.16842105263
078321958X	shadow	1
078321958X	movie	1
078321958X	film	1
078321958X	baldwin	1
078321958X	great	1
0783219598	rating(avg)	4.6397515528
0783219598	movie	1
0783219598	babe	1
0783219598	film	1
0783219598	pig	1
0783219598	great	1
0783219695	rating(avg)	4.42512077295
0783219695	movie	1
0783219695	apollo	1
0783219695	film	1
0783219695	great	1
0783219695	space	1
0783219857	rating(avg)	3.99408284024
0783219857	movie	1
0783219857	film	1
0783219857	like	1
0783219857	just	1
0783219857	it's	1
0783221088	rating(avg)	4.56713426854
0783221088	film	1
0783221088	movie	1
0783221088	hitchcock	1
0783221088	vertigo	1
0783221088	stewart	1
0783221487	rating(avg)	3.72425249169
0783221487	movie	1
0783221487	dune	1
0783221487	version	1
0783221487	film	1
0783221487	book	1
078322172X	rating(avg)	4.32142857143
078322172X	movie	1
078322172X	film	1
078322172X	time	1
078322172X	willis	1
078322172X	brad	1
0783222475	rating(avg)	4.36170212766
0783222475	movie	1
0783222475	volcano	1
0783222475	good	1
0783222475	great	1
0783222475	it's	1
0783222734	rating(avg)	4.51974288338
0783222734	movie	1
0783222734	park	1
0783222734	jurassic	1
0783222734	great	1
0783222734	film	1
0783222955	rating(avg)	4.78091528724
0783222955	movie	1
0783222955	film	1
0783222955	book	1
0783222955	gregory	1
0783222955	peck	1
0783223358	rating(avg)	3.49855907781
0783223358	movie	1
0783223358	jurassic	1
0783223358	film	1
0783223358	park	1
0783223358	dinosaurs	1
0783224079	rating(avg)	3.83714285714
0783224079	movie	1
0783224079	action	1
0783224079	clooney	1
0783224079	kidman	1
0783224079	good	1
0783225199	rating(avg)	4.51045296167
0783225199	movie	1
0783225199	blues	1
0783225199	great	1
0783225199	brothers	1
0783225199	film	1
078322544X	rating(avg)	4.53333333333
078322544X	movie	1
078322544X	jesus	1
078322544X	film	1
078322544X	music	1
078322544X	christ	1
0783225482	rating(avg)	4.60067114094
0783225482	movie	1
0783225482	streep	1
0783225482	great	1
0783225482	meryl	1
0783225482	goldie	1
0783225768	rating(avg)	4.39936102236
0783225768	conan	1
0783225768	movie	1
0783225768	film	1
0783225768	arnold	1
0783225768	great	1
0783225792	rating(avg)	4.36094674556
0783225792	movie	1
0783225792	casino	1
0783225792	film	1
0783225792	great	1
0783225792	pesci	1
0783225849	rating(avg)	4.65211459754
0783225849	movie	1
0783225849	film	1
0783225849	hitchcock	1
0783225849	psycho	1
0783225849	horror	1
0783225873	rating(avg)	4.39267015707
0783225873	movie	1
0783225873	film	1
0783225873	great	1
0783225873	newman	1
0783225873	redford	1
0783225881	rating(avg)	4.55402298851
0783225881	movie	1
0783225881	baseball	1
0783225881	ray	1
0783225881	field	1
0783225881	great	1
0783225970	rating(avg)	4.35697115385
0783225970	movie	1
0783225970	film	1
0783225970	tony	1
0783225970	pacino	1
0783225970	scarface	1
0783225997	rating(avg)	4.15384615385
0783225997	film	1
0783225997	movie	1
0783225997	war	1
0783225997	vietnam	1
0783225997	deer	1
0783226039	rating(avg)	4.20338983051
0783226039	spartacus	1
0783226039	film	1
0783226039	movie	1
0783226039	great	1
0783226039	douglas	1
0783226152	rating(avg)	4.50917431193
0783226152	movie	1
0783226152	film	1
0783226152	great	1
0783226152	time	1
0783226152	american	1
0783226160	rating(avg)	4.22654462243
0783226160	movie	1
0783226160	house	1
0783226160	college	1
0783226160	animal	1
0783226160	film	1
0783226799	rating(avg)	4.24642857143
0783226799	movie	1
0783226799	steve	1
0783226799	martin	1
0783226799	it's	1
0783226799	dvd	1
0783226837	rating(avg)	4.50583657588
0783226837	movie	1
0783226837	it's	1
0783226837	film	1
0783226837	great	1
0783226837	bacon	1
078322687X	rating(avg)	4.53315994798
078322687X	movie	1
078322687X	school	1
078322687X	high	1
078322687X	great	1
078322687X	film	1
078322706X	rating(avg)	4.41489361702
078322706X	movie	1
078322706X	pitt	1
078322706X	death	1
078322706X	film	1
078322706X	brad	1
0783227361	rating(avg)	4.43799472296
0783227361	movie	1
0783227361	school	1
0783227361	high	1
0783227361	like	1
0783227361	film	1
0783227388	rating(avg)	4.52044609665
0783227388	movie	1
0783227388	john	1
0783227388	buck	1
0783227388	candy	1
0783227388	uncle	1
0783227434	rating(avg)	4.40547945205
0783227434	movie	1
0783227434	evil	1
0783227434	dead	1
0783227434	ash	1
0783227434	army	1
0783227507	rating(avg)	4.57682619647
0783227507	movie	1
0783227507	film	1
0783227507	thing	1
0783227507	horror	1
0783227507	effects	1
0783227876	rating(avg)	4.51984126984
0783227876	movie	1
0783227876	great	1
0783227876	love	1
0783227876	music	1
0783227876	like	1
0783228015	rating(avg)	4.60291060291
0783228015	movie	1
0783228015	love	1
0783228015	time	1
0783228015	film	1
0783228015	christopher	1
0783229356	rating(avg)	4.55
0783229356	movie	1
0783229356	great	1
0783229356	bandit	1
0783229356	burt	1
0783229356	reynolds	1
0783229526	rating(avg)	4.02505694761
0783229526	movie	1
0783229526	film	1
0783229526	depp	1
0783229526	hunter	1
0783229526	like	1
078322995X	rating(avg)	4.69078947368
078322995X	movie	1
078322995X	story	1
078322995X	moses	1
078322995X	film	1
078322995X	great	1
0783233078	rating(avg)	4.37722419929
0783233078	movie	1
0783233078	high	1
0783233078	film	1
0783233078	school	1
0783233078	just	1
0783233493	rating(avg)	4.24675324675
0783233493	movie	1
0783233493	ross	1
0783233493	great	1
0783233493	michael	1
0783233493	wiz	1
0783233582	rating(avg)	4.74204946996
0783233582	costello	1
0783233582	movie	1
0783233582	abbott	1
0783233582	film	1
0783233582	dracula	1
0783234066	rating(avg)	4.52954545455
0783234066	movie	1
0783234066	great	1
0783234066	love	1
0783234066	kids	1
0783234066	it's	1
078323418X	rating(avg)	4.53670886076
078323418X	movie	1
078323418X	best	1
078323418X	great	1
078323418X	man	1
078323418X	good	1
0783234996	rating(avg)	4.3835125448
0783234996	movie	1
0783234996	patch	1
0783234996	robin	1
0783234996	williams	1
0783234996	adams	1
0783235666	rating(avg)	4.310546875
0783235666	birds	1
0783235666	movie	1
0783235666	film	1
0783235666	hitchcock	1
0783235666	melanie	1
0783237413	rating(avg)	3.0821529745
0783237413	movie	1
0783237413	film	1
0783237413	house	1
0783237413	effects	1
0783237413	good	1
0783237979	rating(avg)	4.45550847458
0783237979	cats	1
0783237979	musical	1
0783237979	dvd	1
0783237979	video	1
0783237979	great	1
0783239408	rating(avg)	4.25618374558
0783239408	movie	1
0783239408	film	1
0783239408	beauty	1
0783239408	american	1
0783239408	life	1
0783240171	rating(avg)	4.51449275362
0783240171	movie	1
0783240171	love	1
0783240171	story	1
0783240171	film	1
0783240171	africa	1
078324021X	rating(avg)	4.25283018868
078324021X	baseball	1
078324021X	movie	1
078324021X	love	1
078324021X	game	1
078324021X	costner	1
0783240287	rating(avg)	4.2623655914
0783240287	joseph	1
0783240287	donny	1
0783240287	great	1
0783240287	osmond	1
0783240287	movie	1
0783240295	rating(avg)	3.74750830565
0783240295	movie	1
0783240295	denzel	1
0783240295	good	1
0783240295	great	1
0783240295	film	1
0783240694	rating(avg)	4.7566539924
0783240694	movie	1
0783240694	story	1
0783240694	homer	1
0783240694	great	1
0783240694	film	1
0783241038	rating(avg)	4.61239368165
0783241038	movie	1
0783241038	star	1
0783241038	trek	1
0783241038	great	1
0783241038	good	1
0783241542	rating(avg)	4.01492537313
0783241542	movie	1
0783241542	pie	1
0783241542	film	1
0783241542	funny	1
0783241542	american	1
0783241569	rating(avg)	4.58333333333
0783241569	movie	1
0783241569	roberts	1
0783241569	grant	1
0783241569	julia	1
0783241569	love	1
0783241917	rating(avg)	3.41868512111
0783241917	movie	1
0783241917	arnold	1
0783241917	film	1
0783241917	good	1
0783241917	action	1
0783242379	rating(avg)	4.5652173913
0783242379	set	1
0783242379	movies	1
0783242379	universal	1
0783242379	film	1
0783242379	films	1
0783243499	rating(avg)	3.53778751369
0783243499	movie	1
0783243499	film	1
0783243499	bale	1
0783243499	bateman	1
0783243499	like	1
0784001847	rating(avg)	4.72222222222
0784001847	movie	1
0784001847	andrews	1
0784001847	anthony	1
0784001847	scarlet	1
0784001847	love	1
0784010188	rating(avg)	4.30873015873
0784010188	movie	1
0784010188	dvd	1
0784010188	terminator	1
0784010188	special	1
0784010188	film	1
0784010218	rating(avg)	4.63333333333
0784010218	movie	1
0784010218	love	1
0784010218	great	1
0784010218	dancing	1
0784010218	patrick	1
0784010315	rating(avg)	4.13073713491
0784010315	movie	1
0784010315	film	1
0784010315	tarantino	1
0784010315	mr.	1
0784010315	great	1
0784010528	rating(avg)	3.92387543253
0784010528	jim	1
0784010528	movie	1
0784010528	morrison	1
0784010528	doors	1
0784010528	film	1
0784011168	rating(avg)	4.178125
0784011168	movie	1
0784011168	film	1
0784011168	like	1
0784011168	jacob's	1
0784011168	ladder	1
0784011176	rating(avg)	4.01127819549
0784011176	movie	1
0784011176	piano	1
0784011176	film	1
0784011176	ada	1
0784011176	love	1
0784011648	rating(avg)	4.62939297125
0784011648	movie	1
0784011648	fonda	1
0784011648	film	1
0784011648	great	1
0784011648	henry	1
0784011796	rating(avg)	3.15898959881
0784011796	movie	1
0784011796	film	1
0784011796	like	1
0784011796	max	1
0784011796	just	1
0784011923	rating(avg)	4.33664772727
0784011923	movie	1
0784011923	terminator	1
0784011923	film	1
0784011923	time	1
0784011923	sarah	1
0784012822	rating(avg)	3.19399538106
0784012822	movie	1
0784012822	good	1
0784012822	charlie	1
0784012822	sheen	1
0784012822	arrival	1
0784013470	rating(avg)	4.16225165563
0784013470	movie	1
0784013470	kevin	1
0784013470	sixth	1
0784013470	film	1
0784013470	bacon	1
078860676X	rating(avg)	4.66447368421
078860676X	holmes	1
078860676X	sherlock	1
078860676X	movies	1
078860676X	films	1
078860676X	rathbone	1
0788802194	rating(avg)	4.55428571429
0788802194	disney	1
0788802194	movie	1
0788802194	cinderella	1
0788802194	dvd	1
0788802194	great	1
0788803743	rating(avg)	4.07396449704
0788803743	disney	1
0788803743	movie	1
0788803743	pocahontas	1
0788803743	john	1
0788803743	film	1
0788805533	rating(avg)	4.27796610169
0788805533	lion	1
0788805533	movie	1
0788805533	king	1
0788805533	good	1
0788805533	great	1
0788806270	rating(avg)	4.49277978339
0788806270	disney	1
0788806270	bambi	1
0788806270	movie	1
0788806270	film	1
0788806270	dvd	1
078881107X	rating(avg)	4.50280373832
078881107X	movie	1
078881107X	kiki	1
078881107X	film	1
078881107X	delivery	1
078881107X	like	1
0788811355	rating(avg)	3.91076923077
0788811355	movie	1
0788811355	film	1
0788811355	love	1
0788811355	english	1
0788811355	story	1
078881172X	rating(avg)	4.49808917197
078881172X	peter	1
078881172X	disney	1
078881172X	movie	1
078881172X	pan	1
078881172X	great	1
0788821075	rating(avg)	4.19230769231
0788821075	movie	1
0788821075	julia	1
0788821075	roberts	1
0788821075	love	1
0788821075	richard	1
0788828126	rating(avg)	4.35960144928
0788828126	disney	1
0788828126	snow	1
0788828126	white	1
0788828126	movie	1
0788828126	dvd	1
0788832182	rating(avg)	4.53396226415
0788832182	movie	1
0788832182	disney	1
0788832182	stitch	1
0788832182	lilo	1
0788832182	film	1
0788858408	rating(avg)	4.6262295082
0788858408	movie	1
0788858408	golf	1
0788858408	great	1
0788858408	story	1
0788858408	film	1
078886047X	rating(avg)	4.08747514911
078886047X	movie	1
078886047X	film	1
078886047X	sin	1
078886047X	city	1
078886047X	like	1
0788860704	rating(avg)	4.39685476411
0788860704	movie	1
